"baseMean","log2FoldChange","padj","gene_name"
240.104588671467,-1.44223878197079,0.00247890984012341,"PTAFR"
2543.35968368448,-1.44134876103022,7.59417689965043e-07,"NFKBIZ"
392.517060754603,-1.44049299317727,0.00260979079597545,"SEMA3A"
683.967408640968,-1.4352541960671,3.55963411510078e-05,"PLK2"
305.580707646601,-1.43470782010113,0.000431254429212876,"SLC16A4"
1122.72049601112,-1.43382973927439,5.32569765906902e-07,"PHACTR4"
211.918514337415,-1.42874676901635,0.000843503036080665,"AP5B1"
138.233609899504,-1.4269675081265,0.00738596240941003,"GFOD1"
115.723089142368,-1.42390625269432,0.0289442038930217,"TMEM132A"
138.784037469454,-1.4227775915838,0.00171042365687249,"TRIM69"
515.142392693902,-1.42023136230605,1.85701201141919e-06,"IRF6"
288.939795170019,-1.4169824546207,0.000391591953281891,"PITPNB"
70.7772634825897,-1.41578570744888,0.0438268309618308,"NAV2"
1526.36982410323,-1.4136568746639,1.81084046041725e-11,"CDV3"
152.084917031913,-1.41146022021822,0.00679043887429929,"SMOX"
88.418605944858,-1.40724083994562,0.0359819638647967,"RFX5"
1516.19353321388,-1.40695483736582,1.33428877589591e-09,"GPBP1"
116.882263555496,-1.40650183968365,0.025050712092561,"PHAF1"
294.77292290104,-1.40423461931706,0.00354898937997261,"AZI2"
156.983046603107,-1.40230797202115,0.0439998675931328,"SHB"
930.900887582995,-1.39963651968424,4.01866599819437e-06,"ANKLE2"
571.05608559833,-1.39951519239758,5.58605146365244e-06,"BCAR1"
2744.35324423711,-1.39714148294982,1.02437824078313e-05,"CXCL5"
361.681536796683,-1.39511943503015,2.09527860096589e-06,"PCGF5"
108.388721385874,-1.39441307433213,0.0403170770226297,"CYP4V2"
314.523875712573,-1.3920295530275,0.000144781004634062,"SCIN"
510.912470827738,-1.38962289211627,1.87904505570312e-06,"RELA"
4924.58400263507,-1.38946165263792,4.7049679520816e-15,"ST14"
104.551148874925,-1.38746100398414,0.0146420798240579,"EFL1"
120.804049562722,-1.38580004087165,0.0292832268581557,"PI4K2A"
262.321108583795,-1.3853203630293,0.00943660325474622,"CTNNBL1"
1792.3575346049,-1.38526947523508,1.59633559085453e-11,"SCARB2"
77.6594231252467,-1.38454940453034,0.0341185238692697,"POMGNT1"
227.631802542988,-1.38278213003804,0.00077566809404008,"ELOVL7"
524.25181497299,-1.38195870690892,0.000147571357941276,"CUEDC1"
2381.51890260649,-1.38166141932799,1.26592238689427e-08,"ITGA6"
914.596660698217,-1.37815268606655,2.1475120606699e-09,"GRINA"
2677.69862101934,-1.37808674078842,2.69836257164693e-07,"MCL1"
897.013410184892,-1.37786684756296,2.65856599819743e-06,"VEZT"
316.271707444222,-1.3747944808053,0.00113079694013089,"MTCL1"
212.92885688386,-1.37400786361217,0.00388543635614347,"DENND1A"
481.967505810342,-1.37390031276131,0.000419913856151077,"AGO2"
969.269427781419,-1.37296575932159,2.23297948303581e-07,"EHD1"
351.543680337156,-1.37214628534803,0.00012650288923256,"NCOA3"
417.066653961697,-1.37172294512041,7.05066578939973e-05,"CASP10"
535.837169872163,-1.36915760618358,7.52521682047861e-05,"CASP7"
1838.65124996865,-1.36697602364357,4.07154991138596e-07,"LY6E"
325.304922014144,-1.36501565975641,0.000999335936844503,"GRAMD2B"
179.381080040365,-1.36175643486053,0.00687670646510912,"KCTD5"
257.305637294157,-1.36060824021192,0.000169082736623425,"ILK"
342.637277248234,-1.35862338333332,0.000376165254915511,"PATL1"
861.716742669251,-1.35669507468138,1.12009878044507e-08,"RBBP6"
104.52705008878,-1.35342829131722,0.0168439886173416,"FAM131A"
375.364897043559,-1.35101109833653,0.000263816920310939,"SQOR"
155.793129902221,-1.34955544947787,0.0145174508582836,"BCL2L14"
353.165334509509,-1.34828911675812,0.0137071579761525,"TMED7"
442.072886504246,-1.3477299254452,7.03526153780642e-05,"NR1I2"
435.165179763021,-1.34770858924281,3.2364660438849e-05,"CYTH1"
858.692928832248,-1.3466103938089,1.93371717665195e-05,"GALNT5"
