"baseMean","log2FoldChange","padj","gene_name"
637.53618128135,-10.3565488324846,1.61577533022871e-50,"IFI44L"
246.037289816652,-9.32244763099837,6.82061843439603e-14,"BST2"
29.2735446134505,-9.19805329818753,0.000142295869960893,"RASGRP3"
55.8866213085458,-9.14494766732773,1.43653827728843e-10,"CD274"
88.3598303513579,-9.05267524753772,1.37572694131315e-14,"IFNL2"
25.5822057702574,-9.04677655598086,1.84953382760265e-08,"SIDT1"
78.0267887367994,-8.96008041543867,7.74841528501284e-09,"IFNL1"
122.074132793279,-8.48285180945894,9.92455509239674e-23,"LAMP3"
61.1630072920977,-8.47195342163602,2.02140495081718e-10,"IFNL3"
1138.37135884051,-8.46119564420873,4.5380598932169e-46,"RSAD2"
12.7267669792011,-8.28009665084077,1.68064760336382e-05,"RIPOR2"
12.4667520940296,-8.26128766052247,1.88965917653438e-05,"CXCL9"
13.4601272098593,-8.20461488971958,3.06968963572234e-05,"IFNB1"
952.626883753205,-8.15746903095397,1.6731490066891e-57,"HERC5"
48.2713235779949,-8.04952456835853,1.42769325201714e-08,"CXCL10"
187.080857892028,-7.97807435406208,2.89712143276676e-22,"CXCL11"
134.520794725255,-7.91378605267789,3.306128642124e-14,"GBP4"
185.530418946692,-7.87755990953864,3.40011037923673e-37,"IFI44"
10.4223281027028,-7.8227479611018,0.00050374601317537,"EXOC3L1"
148.616778514814,-7.60302036030398,6.92961465625834e-06,"IFI16"
668.854267075487,-7.59479569115514,5.29134705751416e-09,"OAS2"
12.3468509823963,-7.55116984637271,0.000116828979993548,"FUT1"
1156.98302464413,-7.24603649415431,2.01123781706696e-27,"IFIT1"
51.8023133450084,-7.17961796533782,3.59926816634425e-08,"HSPA6"
10.8217927920401,-6.94096325305349,0.000641679205122561,"PAQR6"
26.6604417826078,-6.92320962222825,1.47709398548855e-05,"NEURL3"
9.72346809310851,-6.91175555624173,0.00296374235307861,"KRTAP3-1"
8.48823735445819,-6.90425423619049,0.014840224690765,"SAA2"
1897.41586164139,-6.89246177355289,1.26762028337415e-29,"MX2"
218.570265293468,-6.81607905277758,2.32861474841571e-40,"NLRC5"
7.15730163213849,-6.76119435059672,0.0234364493844472,"TRABD2B"
8.057486173244,-6.72056842924457,0.00838579340674414,"NUP62CL"
11.028471109314,-6.66899665414482,0.00316694879337205,"SLC27A5"
8.17119860145433,-6.64086402243368,0.00105321804854488,"GSDMA"
282.29717206143,-6.5043021248248,1.25005845565063e-05,"OASL"
6.65206477574072,-6.47797600457964,0.0339707956795343,"TNF"
6.99710049929017,-6.31271079045916,0.0126757369700606,"TNS1"
5177.69691921697,-6.26475600287567,0,"MX1"
5.58155934665871,-6.2577752786116,0.0276544543364922,"SLC25A47"
24.7056293525543,-6.16267012252195,0.015060872352115,"APOBEC3G"
2214.26401606099,-6.15893849804876,2.20281713668378e-103,"IFIT2"
7.92278071942317,-6.08402967867381,0.0462693863260467,"UTS2"
6.62039388882591,-6.07000003677062,0.0174619284905793,"TMEM240"
10.2697315230639,-5.96670417763076,0.00812499391487238,"CDHR3"
36.1177460480006,-5.84329446114227,1.47875042222618e-07,"CCL5"
6.521758556499,-5.84056181427356,0.0408932699111841,"CCDC194"
36.373683003864,-5.82464076206392,2.20759198218889e-11,"LMO2"
323.828275377446,-5.81033223975681,2.09291712839834e-10,"CMPK2"
54.1472481088876,-5.74305560909691,0.000825353032539626,"THEMIS2"
7.12352975362285,-5.72596919344953,0.0274568723010744,"TONSL"
1801.3647516285,-5.6418244033731,1.02306840280684e-91,"ISG15"
7.94518886006531,-5.6159092314141,0.0365457371995117,"UBE2S"
303.376438487104,-5.55865281806106,7.1854978007436e-11,"USP18"
1938.93742556538,-5.52539945349202,7.40812956255569e-52,"IFIT3"
14.4451774840064,-5.38372235168177,0.0202057155813405,"LDLRAD3"
24.7064475775542,-5.28693224322231,0.00167934305194279,"CDK5R1"
2218.75568957346,-5.18400760250567,2.31759480423216e-272,"XAF1"
7.6857821436349,-5.17599740046315,0.0498788094673967,"IGSF23"
12.4994497505191,-5.16312617996463,0.0130226041556119,"DSCC1"
12.5613546640195,-5.1063986731864,0.0271977519848887,"TNFRSF9"
65.3489338847621,-5.09681678405578,0.0125973454840387,"IFITM1"
20.6008183337,-5.08357430873259,0.000583110653993616,"CSF1"
1134.81660164552,-5.00557736479954,1.69057391893271e-148,"OAS3"
584.29487520066,-4.93594506887034,3.24780242924614e-91,"SAMD9L"
24.1908026707744,-4.91329028362655,0.000287631425485011,"DLGAP5"
11.4795739758301,-4.84291163478413,0.0116085460309995,"GIMAP2"
96.884975525321,-4.80415937456915,5.28220842501537e-05,"ZBP1"
10.2494719488745,-4.77695480178076,0.0494243781781795,"APOC1"
261.242271192664,-4.65520144402257,2.21426141328396e-42,"BATF2"
91.3391948540902,-4.64066513185835,3.0720247203984e-15,"ETV7"
624.5884890931,-4.5791207676369,4.99803772277651e-29,"IFIH1"
10.8395262856135,-4.57594034847102,0.0462670954329375,"NFATC4"
957.936088908428,-4.56916242638198,7.9744684606848e-44,"EPSTI1"
1614.48005077728,-4.5677240080203,2.05090635416355e-67,"DDX60L"
344.967294859803,-4.56569190988409,1.00531549525493e-47,"CX3CL1"
807.69195294222,-4.48991252918193,1.54739477511665e-81,"GBP1"
19.1749980985079,-4.47251316604171,0.00486085590812586,"ODF3B"
76.8901292611711,-4.45223347687229,1.69540320890772e-09,"IFI6"
1626.6380830944,-4.4265200326489,1.03407616070572e-148,"SAMD9"
71.3449601708059,-4.41922434467507,7.08591555449925e-11,"SOCS1"
